timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,flag,label
2026-09-19T22:09:09,192.168.1.22,10.0.0.25,49169,8080,TCP,42,13818,8.12,PSH,BENIGN
2026-09-19T22:09:33,185.220.101.5,10.0.0.5,48227,443,TCP,2910,2074830,0.92,SYN,DDoS_FLOOD
2026-09-19T22:09:57,185.220.101.99,10.0.0.5,39858,22,TCP,395,54905,2.5,PSH,BRUTE_FORCE
2026-09-19T22:10:21,192.168.1.66,10.0.0.10,40577,443,TCP,27,13905,7.82,PSH,BENIGN
2026-09-19T22:10:45,192.168.1.57,10.0.0.10,32314,21,TCP,31,12059,3.36,ACK,BENIGN
2026-09-19T22:11:09,198.51.100.15,10.0.0.10,43315,174,UDP,1,73,0.077,FIN,PORT_SCAN
2026-09-19T22:11:33,192.168.1.48,10.0.0.10,39507,53,TCP,16,3536,6.88,PSH,BENIGN
2026-09-19T22:11:57,192.168.1.10,198.51.100.254,55929,8443,TCP,31,19096,1.1,ACK,BOTNET
2026-09-19T22:12:21,192.168.1.40,10.0.0.10,42033,21,TCP,19,6042,2.02,PSH,BENIGN
2026-09-19T22:12:45,185.220.101.99,10.0.0.10,45724,757,TCP,3,174,0.073,SYN,PORT_SCAN
2026-09-19T22:13:09,192.168.1.52,10.0.0.25,31024,53,TCP,16,7824,3.24,FIN,BENIGN
2026-09-19T22:13:33,192.168.1.61,10.0.0.10,37061,443,TCP,9,2178,7.98,FIN,BENIGN
2026-09-19T22:13:57,192.168.1.65,10.0.0.5,45867,80,TCP,11,13057,4.74,ACK,BENIGN
2026-09-19T22:14:21,192.168.1.43,10.0.0.6,52387,22,TCP,36,22212,5.63,ACK,BENIGN
2026-09-19T22:14:45,192.168.1.71,10.0.0.5,59590,443,TCP,26,3198,6.98,ACK,BENIGN
2026-09-19T22:15:09,192.168.1.12,10.0.0.6,37393,3306,TCP,10,14570,0.14,FIN,BENIGN
2026-09-19T22:15:33,192.168.1.33,10.0.0.10,35964,3306,TCP,12,3252,3.03,PSH,BENIGN
2026-09-19T22:15:57,192.168.1.40,10.0.0.25,63092,80,TCP,26,28106,2.8,FIN,BENIGN
2026-09-19T22:16:21,192.168.1.73,10.0.0.5,64684,22,TCP,17,9588,0.96,PSH,BENIGN
2026-09-19T22:16:45,192.168.1.55,10.0.0.25,30774,443,TCP,46,11546,7.21,PSH,BENIGN
2026-09-19T22:17:09,192.168.1.65,10.0.0.6,61530,22,TCP,26,12194,2.26,FIN,BENIGN
2026-09-19T22:17:33,192.168.1.72,10.0.0.5,48919,80,TCP,50,72800,5.3,FIN,BENIGN
2026-09-19T22:17:57,192.168.1.18,10.0.0.10,42423,443,TCP,19,14193,0.42,PSH,BENIGN
2026-09-19T22:18:21,192.168.1.21,10.0.0.5,50433,80,TCP,34,19312,5.56,FIN,BENIGN
2026-09-19T22:18:45,192.168.1.33,10.0.0.5,61969,8080,TCP,8,9392,3.14,ACK,BENIGN
2026-09-19T22:19:09,192.168.1.19,10.0.0.6,42178,80,TCP,21,22932,6.1,FIN,BENIGN
2026-09-19T22:19:33,192.168.1.23,10.0.0.6,52496,80,TCP,50,69950,0.13,ACK,BENIGN
2026-09-19T22:19:57,185.220.101.5,10.0.0.25,46966,3306,TCP,339,77631,1.96,PSH,BRUTE_FORCE
2026-09-19T22:20:21,192.168.1.74,10.0.0.5,53778,21,TCP,19,21774,7.64,FIN,BENIGN
2026-09-19T22:20:45,192.168.1.25,10.0.0.6,42957,22,TCP,32,29792,8.44,ACK,BENIGN
2026-09-19T22:21:09,192.168.1.52,10.0.0.10,56762,80,TCP,16,17968,6.15,FIN,BENIGN
2026-09-19T22:21:33,185.220.101.99,10.0.0.5,54435,839,TCP,3,141,0.052,SYN,PORT_SCAN
2026-09-19T22:21:57,192.168.1.43,10.0.0.25,38182,8080,TCP,23,12949,2.58,ACK,BENIGN
2026-09-19T22:22:21,192.168.1.33,10.0.0.10,50956,21,TCP,18,19296,1.46,ACK,BENIGN
2026-09-19T22:22:45,192.168.1.25,10.0.0.25,46824,53,UDP,25,36900,6.25,FIN,BENIGN
2026-09-19T22:23:09,192.168.1.45,10.0.0.10,58296,3306,TCP,5,5400,4.22,FIN,BENIGN
2026-09-19T22:23:33,192.168.1.13,10.0.0.6,54421,21,UDP,20,25980,7.36,ACK,BENIGN
2026-09-19T22:23:57,192.168.1.74,10.0.0.10,37242,3306,TCP,16,19184,8.21,ACK,BENIGN
2026-09-19T22:24:21,192.168.1.15,10.0.0.10,43480,8080,TCP,35,20685,2.55,FIN,BENIGN
2026-09-19T22:24:45,203.0.113.88,10.0.0.6,17011,443,TCP,1764,1128960,0.51,SYN,DDoS_FLOOD
2026-09-19T22:25:09,192.168.1.78,10.0.0.5,49733,443,TCP,19,26277,2.96,PSH,BENIGN
2026-09-19T22:25:33,192.168.1.73,10.0.0.6,46556,22,TCP,7,10171,4.76,PSH,BENIGN
2026-09-19T22:25:57,192.168.1.70,10.0.0.6,52962,22,TCP,34,13736,1.51,ACK,BENIGN
2026-09-19T22:26:21,185.220.101.5,10.0.0.10,52285,888,UDP,1,48,0.074,FIN,PORT_SCAN
2026-09-19T22:26:45,198.51.100.15,10.0.0.25,37399,21,TCP,124,16864,1.98,PSH,BRUTE_FORCE
2026-09-19T22:27:09,192.168.1.54,10.0.0.10,53515,22,TCP,22,5192,1.87,ACK,BENIGN
2026-09-19T22:27:33,192.168.1.34,10.0.0.5,63421,8443,UDP,35,33355,3.72,ACK,BENIGN
2026-09-19T22:27:57,192.168.1.51,10.0.0.5,57084,8080,TCP,9,4167,4.05,ACK,BENIGN
2026-09-19T22:28:21,192.168.1.56,10.0.0.10,31422,8080,TCP,18,18954,7.04,ACK,BENIGN
2026-09-19T22:28:45,192.168.1.75,10.0.0.6,38197,443,TCP,6,8532,4.34,PSH,BENIGN
2026-09-19T22:29:09,192.168.1.14,198.51.100.254,53875,8443,TCP,68,16728,0.98,ACK,BOTNET
2026-09-19T22:29:33,192.168.1.45,10.0.0.10,56153,21,TCP,20,23860,6.11,PSH,BENIGN
2026-09-19T22:29:57,192.168.1.36,10.0.0.10,35559,53,TCP,48,49824,6.77,ACK,BENIGN
2026-09-19T22:30:21,192.168.1.33,10.0.0.25,47315,22,TCP,11,15037,4.09,PSH,BENIGN
2026-09-19T22:30:45,198.51.100.15,10.0.0.6,47500,12,TCP,2,84,0.028,SYN,PORT_SCAN
2026-09-19T22:31:09,192.168.1.63,10.0.0.10,50256,8080,TCP,30,7740,4.39,ACK,BENIGN
2026-09-19T22:31:33,192.168.1.18,10.0.0.10,35183,21,TCP,32,5920,7.51,ACK,BENIGN
2026-09-19T22:31:57,192.168.1.32,10.0.0.6,33527,8080,TCP,31,34162,7.07,ACK,BENIGN
2026-09-19T22:32:21,192.168.1.13,10.0.0.10,38285,3306,TCP,8,8248,3.77,PSH,BENIGN
2026-09-19T22:32:45,192.168.1.39,10.0.0.10,55189,8080,TCP,24,6936,6.3,ACK,BENIGN
2026-09-19T22:33:09,192.168.1.40,10.0.0.10,41732,8443,UDP,16,3008,7.58,PSH,BENIGN
2026-09-19T22:33:33,192.168.1.34,10.0.0.10,49878,80,TCP,23,9108,4.91,ACK,BENIGN
2026-09-19T22:33:57,192.168.1.29,10.0.0.5,50640,8080,TCP,37,20831,5.85,PSH,BENIGN
2026-09-19T22:34:21,192.168.1.39,10.0.0.10,37431,53,UDP,44,52228,4.83,FIN,BENIGN
2026-09-19T22:34:45,192.168.1.78,10.0.0.5,32123,443,TCP,29,26970,6.42,PSH,BENIGN
2026-09-19T22:35:09,185.220.101.99,10.0.0.6,52856,80,TCP,2752,3720704,0.83,SYN,DDoS_FLOOD
2026-09-19T22:35:33,192.168.1.64,10.0.0.6,42325,53,TCP,42,39984,6.67,ACK,BENIGN
2026-09-19T22:35:57,192.168.1.53,10.0.0.5,55390,53,UDP,14,6482,2.47,FIN,BENIGN
2026-09-19T22:36:21,185.220.101.99,10.0.0.5,34626,80,TCP,2319,405825,0.26,SYN,DDoS_FLOOD
2026-09-19T22:36:45,192.168.1.15,10.0.0.25,32395,21,UDP,32,12608,0.97,ACK,BENIGN
2026-09-19T22:37:09,192.168.1.79,10.0.0.5,62597,80,TCP,9,6201,5.6,FIN,BENIGN
2026-09-19T22:37:33,192.168.1.62,10.0.0.25,63871,21,TCP,9,6228,4.26,ACK,BENIGN
2026-09-19T22:37:57,192.168.1.43,10.0.0.25,57078,22,TCP,49,22834,2.82,PSH,BENIGN
2026-09-19T22:38:21,185.220.101.5,10.0.0.6,59746,640,UDP,2,146,0.038,FIN,PORT_SCAN
2026-09-19T22:38:45,185.220.101.99,10.0.0.10,51305,22,TCP,281,26976,4.12,PSH,BRUTE_FORCE
2026-09-19T22:39:09,192.168.1.46,10.0.0.5,49840,53,TCP,22,6754,0.81,PSH,BENIGN
2026-09-19T22:39:33,192.168.1.23,10.0.0.10,46754,443,TCP,31,24614,4.73,PSH,BENIGN
2026-09-19T22:39:57,192.168.1.47,10.0.0.25,64830,8080,TCP,36,8316,2.64,FIN,BENIGN
2026-09-19T22:40:21,192.168.1.77,10.0.0.6,57843,8080,TCP,23,4278,5.86,FIN,BENIGN
2026-09-19T22:40:45,198.51.100.42,10.0.0.5,7393,443,TCP,1547,677586,0.29,SYN,DDoS_FLOOD
2026-09-19T22:41:09,192.168.1.57,10.0.0.10,36865,3306,TCP,13,14313,2.44,ACK,BENIGN
2026-09-19T22:41:33,192.168.1.42,10.0.0.25,32713,8080,TCP,38,49362,5.85,PSH,BENIGN
2026-09-19T22:41:57,203.0.113.88,10.0.0.5,50594,381,UDP,2,104,0.079,FIN,PORT_SCAN
2026-09-19T22:42:21,192.168.1.56,10.0.0.6,38745,8443,TCP,49,25774,7.92,PSH,BENIGN
2026-09-19T22:42:45,192.168.1.25,10.0.0.10,35420,443,TCP,47,12079,1.96,FIN,BENIGN
2026-09-19T22:43:09,192.168.1.11,10.0.0.10,46759,443,TCP,12,12876,4.01,PSH,BENIGN
2026-09-19T22:43:33,203.0.113.199,10.0.0.6,36916,443,TCP,2655,1654065,0.4,SYN,DDoS_FLOOD
2026-09-19T22:43:57,192.168.1.11,198.51.100.254,51051,8443,TCP,32,12288,1.51,ACK,BOTNET
2026-09-19T22:44:21,192.168.1.44,10.0.0.25,62032,21,UDP,28,23268,7.15,FIN,BENIGN
2026-09-19T22:44:45,192.168.1.70,10.0.0.25,55009,80,TCP,14,12180,2.01,PSH,BENIGN
2026-09-19T22:45:09,203.0.113.199,10.0.0.25,45500,466,UDP,1,61,0.091,FIN,PORT_SCAN
2026-09-19T22:45:33,192.168.1.18,10.0.0.25,60160,53,TCP,45,18720,7.27,PSH,BENIGN
2026-09-19T22:45:57,192.168.1.11,10.0.0.10,51065,21,UDP,34,17782,0.56,FIN,BENIGN
2026-09-19T22:46:21,192.168.1.34,10.0.0.6,39804,53,TCP,44,13992,1.14,FIN,BENIGN
2026-09-19T22:46:45,198.51.100.15,10.0.0.5,21776,443,TCP,3632,2128352,0.2,SYN,DDoS_FLOOD
2026-09-19T22:47:09,192.168.1.65,10.0.0.5,57475,443,TCP,9,5328,6.87,PSH,BENIGN
2026-09-19T22:47:33,192.168.1.46,10.0.0.10,33499,80,TCP,45,34920,7.46,PSH,BENIGN
2026-09-19T22:47:57,192.168.1.62,10.0.0.25,53426,80,TCP,12,9168,4.86,FIN,BENIGN
2026-09-19T22:48:21,192.168.1.55,10.0.0.25,53230,22,TCP,35,20370,6.95,ACK,BENIGN
2026-09-19T22:48:45,192.168.1.19,10.0.0.6,37636,22,TCP,11,8327,1.09,PSH,BENIGN
2026-09-19T22:49:09,192.168.1.37,10.0.0.5,53031,22,TCP,15,10350,7.6,PSH,BENIGN
2026-09-19T22:49:33,192.168.1.14,198.51.100.254,54899,8443,TCP,71,50694,2.21,ACK,BOTNET
2026-09-19T22:49:57,198.51.100.15,10.0.0.5,25654,443,TCP,3894,3535752,0.94,SYN,DDoS_FLOOD
2026-09-19T22:50:21,192.168.1.15,10.0.0.25,32491,21,UDP,20,19320,1.06,FIN,BENIGN
2026-09-19T22:50:45,192.168.1.23,10.0.0.6,44708,8443,TCP,7,7175,4.13,FIN,BENIGN
2026-09-19T22:51:09,192.168.1.37,10.0.0.5,41103,22,TCP,29,26854,5.38,ACK,BENIGN
2026-09-19T22:51:33,192.168.1.73,10.0.0.10,30360,3306,TCP,43,55685,3.48,ACK,BENIGN
2026-09-19T22:51:57,198.51.100.15,10.0.0.5,55696,87,UDP,2,88,0.072,FIN,PORT_SCAN
2026-09-19T22:52:21,192.168.1.58,10.0.0.25,57208,8443,TCP,31,38471,5.4,FIN,BENIGN
2026-09-19T22:52:45,192.168.1.52,10.0.0.5,57552,53,UDP,37,40367,1.98,ACK,BENIGN
2026-09-19T22:53:09,192.168.1.57,10.0.0.6,39206,8080,TCP,26,34892,7.7,PSH,BENIGN
2026-09-19T22:53:33,192.168.1.29,10.0.0.6,59955,8443,UDP,32,2272,4.4,ACK,BENIGN
2026-09-19T22:53:57,192.168.1.13,198.51.100.254,51776,8443,TCP,33,23430,1.31,ACK,BOTNET
2026-09-19T22:54:21,192.168.1.57,10.0.0.10,63976,8443,TCP,6,2640,0.63,ACK,BENIGN
2026-09-19T22:54:45,192.168.1.42,10.0.0.25,57257,21,UDP,14,6188,3.2,PSH,BENIGN
2026-09-19T22:55:09,198.51.100.15,10.0.0.5,56465,281,TCP,3,126,0.06,SYN,PORT_SCAN
2026-09-19T22:55:33,192.168.1.73,10.0.0.25,45533,53,TCP,12,2808,6.84,FIN,BENIGN
2026-09-19T22:55:57,192.168.1.46,10.0.0.5,33494,53,UDP,8,736,4.73,FIN,BENIGN
2026-09-19T22:56:21,192.168.1.43,10.0.0.10,54992,21,TCP,6,8388,1.64,PSH,BENIGN
2026-09-19T22:56:45,192.168.1.35,10.0.0.25,39638,21,TCP,7,9142,8.08,PSH,BENIGN
2026-09-19T22:57:09,192.168.1.28,10.0.0.6,41113,80,TCP,19,17917,6.41,PSH,BENIGN
2026-09-19T22:57:33,192.168.1.23,10.0.0.10,47566,8443,UDP,6,1092,7.66,PSH,BENIGN
2026-09-19T22:57:57,192.168.1.65,10.0.0.10,36126,443,TCP,40,47840,2.9,ACK,BENIGN
2026-09-19T22:58:21,192.168.1.29,10.0.0.5,32456,8443,TCP,21,5334,1.86,PSH,BENIGN
2026-09-19T22:58:45,192.168.1.11,198.51.100.254,60070,8443,TCP,90,26550,2.18,ACK,BOTNET
2026-09-19T22:59:09,192.168.1.70,10.0.0.6,44745,80,TCP,24,25944,1.26,PSH,BENIGN
2026-09-19T22:59:33,192.168.1.10,10.0.0.10,42378,8443,TCP,13,1586,5.28,FIN,BENIGN
2026-09-19T22:59:57,203.0.113.88,10.0.0.6,57830,914,TCP,2,80,0.002,SYN,PORT_SCAN
2026-09-19T23:00:21,192.168.1.32,10.0.0.25,33397,3306,TCP,37,54020,0.33,FIN,BENIGN
2026-09-19T23:00:45,192.168.1.14,10.0.0.10,61612,3306,TCP,50,14850,4.1,ACK,BENIGN
2026-09-19T23:01:09,198.51.100.15,10.0.0.5,38094,3306,TCP,271,79132,1.14,PSH,BRUTE_FORCE
2026-09-19T23:01:33,192.168.1.69,10.0.0.6,50168,80,TCP,48,15888,5.07,FIN,BENIGN
2026-09-19T23:01:57,192.168.1.44,10.0.0.6,61958,443,TCP,11,7722,3.34,FIN,BENIGN
2026-09-19T23:02:21,192.168.1.79,10.0.0.6,54491,53,TCP,29,9831,5.71,PSH,BENIGN
2026-09-19T23:02:45,192.168.1.44,10.0.0.25,40130,8080,TCP,48,28608,0.74,ACK,BENIGN
2026-09-19T23:03:09,192.168.1.21,10.0.0.25,36552,443,TCP,37,39849,6.93,ACK,BENIGN
2026-09-19T23:03:33,192.168.1.54,10.0.0.10,31272,22,TCP,31,35681,7.48,FIN,BENIGN
2026-09-19T23:03:57,192.168.1.62,10.0.0.10,64239,443,TCP,42,60522,8.17,PSH,BENIGN
2026-09-19T23:04:21,192.168.1.43,10.0.0.5,54767,3306,TCP,5,5475,6.29,FIN,BENIGN
2026-09-19T23:04:45,192.168.1.38,10.0.0.25,61376,22,TCP,45,64215,6.67,PSH,BENIGN
2026-09-19T23:05:09,192.168.1.28,10.0.0.25,61992,8080,TCP,14,9352,4.3,FIN,BENIGN
2026-09-19T23:05:33,192.168.1.79,10.0.0.6,33573,3306,TCP,7,1288,3.46,FIN,BENIGN
2026-09-19T23:05:57,192.168.1.62,10.0.0.5,47463,443,TCP,41,22837,3.04,ACK,BENIGN
2026-09-19T23:06:21,192.168.1.55,10.0.0.5,46905,21,UDP,9,10899,6.72,ACK,BENIGN
2026-09-19T23:06:45,192.168.1.39,10.0.0.6,33394,3306,TCP,48,4656,2.37,FIN,BENIGN
2026-09-19T23:07:09,192.168.1.58,10.0.0.10,43401,53,TCP,29,10962,4.16,PSH,BENIGN
2026-09-19T23:07:33,192.168.1.13,10.0.0.25,57870,22,TCP,10,1260,3.37,PSH,BENIGN
2026-09-19T23:07:57,192.168.1.48,10.0.0.6,59117,21,UDP,42,58716,0.27,PSH,BENIGN
2026-09-19T23:08:21,192.168.1.47,10.0.0.10,31209,22,TCP,15,5925,4.75,ACK,BENIGN
2026-09-19T23:08:45,192.168.1.26,10.0.0.10,37796,53,TCP,20,29000,6.34,ACK,BENIGN
2026-09-19T23:09:09,192.168.1.27,10.0.0.25,62330,53,TCP,48,28656,4.21,FIN,BENIGN
2026-09-19T23:09:33,192.168.1.37,10.0.0.5,58790,8443,UDP,40,59920,7.27,FIN,BENIGN
2026-09-19T23:09:57,192.168.1.78,10.0.0.5,50341,21,TCP,38,10944,3.21,PSH,BENIGN
2026-09-19T23:10:21,192.168.1.43,10.0.0.6,37331,53,TCP,21,24549,7.28,ACK,BENIGN
2026-09-19T23:10:45,192.168.1.37,10.0.0.25,31715,443,TCP,5,4795,7.49,PSH,BENIGN
2026-09-19T23:11:09,192.168.1.25,10.0.0.6,53216,53,UDP,43,10449,6.32,FIN,BENIGN
2026-09-19T23:11:33,192.168.1.18,10.0.0.10,63547,80,TCP,16,3536,3.8,ACK,BENIGN
2026-09-19T23:11:57,192.168.1.56,10.0.0.10,53607,8080,TCP,14,10794,7.8,FIN,BENIGN
2026-09-19T23:12:21,192.168.1.68,10.0.0.6,62614,53,UDP,9,10737,2.66,ACK,BENIGN
2026-09-19T23:12:45,192.168.1.53,10.0.0.6,59054,21,UDP,34,7548,4.25,FIN,BENIGN
2026-09-19T23:13:09,192.168.1.36,10.0.0.25,33644,8443,TCP,5,2410,1.37,FIN,BENIGN
2026-09-19T23:13:33,192.168.1.36,10.0.0.10,51989,3306,TCP,38,55974,7.45,FIN,BENIGN
2026-09-19T23:13:57,192.168.1.50,10.0.0.6,57846,53,UDP,44,65340,3.71,PSH,BENIGN
2026-09-19T23:14:21,192.168.1.13,10.0.0.5,42191,80,TCP,18,6138,2.52,FIN,BENIGN
2026-09-19T23:14:45,192.168.1.71,10.0.0.25,63844,8080,TCP,24,2184,4.84,FIN,BENIGN
2026-09-19T23:15:09,192.168.1.30,10.0.0.25,46254,443,TCP,42,50484,6.53,PSH,BENIGN
2026-09-19T23:15:33,192.168.1.31,10.0.0.6,54074,443,TCP,34,35598,1.64,ACK,BENIGN
2026-09-19T23:15:57,192.168.1.44,10.0.0.6,49991,21,TCP,32,40480,3.88,FIN,BENIGN
2026-09-19T23:16:21,192.168.1.26,10.0.0.10,30448,53,TCP,49,39494,2.16,PSH,BENIGN
2026-09-19T23:16:45,185.220.101.99,10.0.0.6,41320,650,UDP,2,136,0.036,FIN,PORT_SCAN
2026-09-19T23:17:09,192.168.1.79,10.0.0.6,32927,80,TCP,27,5103,6.77,PSH,BENIGN
2026-09-19T23:17:33,192.168.1.61,10.0.0.6,58186,21,TCP,18,17118,8.31,PSH,BENIGN
2026-09-19T23:17:57,192.168.1.74,10.0.0.6,48882,21,UDP,44,55528,6.36,FIN,BENIGN
2026-09-19T23:18:21,192.168.1.40,10.0.0.25,55625,8080,TCP,22,30954,1.05,FIN,BENIGN
2026-09-19T23:18:45,203.0.113.88,10.0.0.6,52279,805,TCP,3,126,0.066,SYN,PORT_SCAN
2026-09-19T23:19:09,192.168.1.31,10.0.0.25,54545,8443,UDP,26,6110,6.58,PSH,BENIGN
2026-09-19T23:19:33,192.168.1.71,10.0.0.10,47228,3306,TCP,12,1884,5.45,PSH,BENIGN
2026-09-19T23:19:57,192.168.1.79,10.0.0.5,54528,8080,TCP,5,1795,7.07,PSH,BENIGN
2026-09-19T23:20:21,185.220.101.99,10.0.0.5,46633,21,TCP,312,48672,3.91,PSH,BRUTE_FORCE
2026-09-19T23:20:45,192.168.1.50,10.0.0.10,64373,3306,TCP,10,3590,7.14,PSH,BENIGN
2026-09-19T23:21:09,185.220.101.99,10.0.0.5,45179,347,UDP,2,146,0.048,FIN,PORT_SCAN
2026-09-19T23:21:33,203.0.113.88,10.0.0.5,45348,80,TCP,2155,2663580,0.34,SYN,DDoS_FLOOD
2026-09-19T23:21:57,192.168.1.72,10.0.0.5,55378,21,TCP,30,3660,4.14,ACK,BENIGN
2026-09-19T23:22:21,192.168.1.50,10.0.0.10,35561,8443,TCP,6,5724,5.97,ACK,BENIGN
2026-09-19T23:22:45,192.168.1.24,10.0.0.5,59461,3306,TCP,49,26705,1.79,ACK,BENIGN
2026-09-19T23:23:09,192.168.1.17,10.0.0.5,41545,80,TCP,9,9900,5.49,PSH,BENIGN
2026-09-19T23:23:33,192.168.1.41,10.0.0.10,42574,22,TCP,21,12789,7.93,ACK,BENIGN
2026-09-19T23:23:57,192.168.1.77,10.0.0.5,55800,80,TCP,21,22932,5.34,PSH,BENIGN
2026-09-19T23:24:21,192.168.1.73,10.0.0.6,33496,8080,TCP,39,5109,6.91,FIN,BENIGN
2026-09-19T23:24:45,192.168.1.26,10.0.0.6,54679,53,TCP,24,33552,5.37,ACK,BENIGN
2026-09-19T23:25:09,192.168.1.20,10.0.0.5,53855,443,TCP,33,11319,1.66,FIN,BENIGN
2026-09-19T23:25:33,198.51.100.42,10.0.0.6,7903,443,TCP,815,952735,0.72,SYN,DDoS_FLOOD
2026-09-19T23:25:57,192.168.1.27,10.0.0.5,47883,8443,UDP,16,15072,1.02,ACK,BENIGN
2026-09-19T23:26:21,192.168.1.35,10.0.0.5,58285,80,TCP,13,14040,5.17,FIN,BENIGN
2026-09-19T23:26:45,192.168.1.56,10.0.0.10,50552,8443,TCP,25,32350,2.78,FIN,BENIGN
2026-09-19T23:27:09,185.220.101.5,10.0.0.5,18259,443,TCP,2590,2110850,0.42,SYN,DDoS_FLOOD
2026-09-19T23:27:33,192.168.1.37,10.0.0.6,34730,21,UDP,26,35152,3.67,PSH,BENIGN
2026-09-19T23:27:57,192.168.1.54,10.0.0.5,59081,80,TCP,16,20912,5.32,PSH,BENIGN
2026-09-19T23:28:21,192.168.1.17,10.0.0.6,50982,21,TCP,26,38532,2.79,ACK,BENIGN
2026-09-19T23:28:45,192.168.1.54,10.0.0.6,49850,22,TCP,24,30264,5.84,FIN,BENIGN
2026-09-19T23:29:09,192.168.1.40,10.0.0.6,46386,3306,TCP,17,24344,1.48,FIN,BENIGN
2026-09-19T23:29:33,192.168.1.48,10.0.0.10,44453,53,TCP,14,17346,1.1,FIN,BENIGN
2026-09-19T23:29:57,192.168.1.59,10.0.0.25,48507,443,TCP,45,57375,4.48,PSH,BENIGN
2026-09-19T23:30:21,192.168.1.63,10.0.0.5,57901,8080,TCP,22,30778,2.45,FIN,BENIGN
2026-09-19T23:30:45,192.168.1.73,10.0.0.10,46799,8080,TCP,34,42296,3.26,PSH,BENIGN
2026-09-19T23:31:09,185.220.101.5,10.0.0.10,43192,105,TCP,1,50,0.006,SYN,PORT_SCAN
2026-09-19T23:31:33,192.168.1.33,10.0.0.6,36081,22,TCP,30,24930,1.73,ACK,BENIGN
2026-09-19T23:31:57,192.168.1.10,198.51.100.254,65492,8443,TCP,73,21462,2.72,ACK,BOTNET
2026-09-19T23:32:21,192.168.1.59,10.0.0.5,53604,22,TCP,34,20774,0.81,FIN,BENIGN
2026-09-19T23:32:45,192.168.1.46,10.0.0.6,49837,8443,TCP,45,5445,2.79,FIN,BENIGN
2026-09-19T23:33:09,192.168.1.21,10.0.0.25,46765,8080,TCP,13,4472,0.16,ACK,BENIGN
2026-09-19T23:33:33,192.168.1.41,10.0.0.5,50696,3306,TCP,32,43488,4.91,PSH,BENIGN
2026-09-19T23:33:57,192.168.1.68,10.0.0.5,30196,3306,TCP,12,11424,4.29,ACK,BENIGN
2026-09-19T23:34:21,203.0.113.88,10.0.0.6,38177,80,TCP,2940,2390220,1.1,SYN,DDoS_FLOOD
2026-09-19T23:34:45,192.168.1.78,10.0.0.25,60898,3306,TCP,11,14806,7.81,PSH,BENIGN
2026-09-19T23:35:09,192.168.1.72,10.0.0.25,61574,21,TCP,45,67140,6.46,PSH,BENIGN
2026-09-19T23:35:33,192.168.1.16,10.0.0.10,33852,8443,UDP,24,19872,2.63,ACK,BENIGN
2026-09-19T23:35:57,192.168.1.33,10.0.0.6,43273,22,TCP,40,20320,1.42,FIN,BENIGN
2026-09-19T23:36:21,192.168.1.38,10.0.0.10,34563,53,UDP,44,60984,5.5,FIN,BENIGN
2026-09-19T23:36:45,198.51.100.15,10.0.0.5,34899,443,TCP,4349,4357698,0.07,SYN,DDoS_FLOOD
2026-09-19T23:37:09,203.0.113.199,10.0.0.6,43262,21,TCP,310,28830,3.32,PSH,BRUTE_FORCE
2026-09-19T23:37:33,192.168.1.42,10.0.0.6,44495,443,TCP,6,8562,5.5,FIN,BENIGN
2026-09-19T23:37:57,192.168.1.34,10.0.0.5,32325,21,TCP,17,16541,6.45,FIN,BENIGN
2026-09-19T23:38:21,192.168.1.56,10.0.0.10,55912,8443,UDP,47,59408,4.99,PSH,BENIGN
2026-09-19T23:38:45,198.51.100.15,10.0.0.6,48126,80,TCP,1339,490074,0.97,SYN,DDoS_FLOOD
2026-09-19T23:39:09,192.168.1.37,10.0.0.6,64884,8080,TCP,5,6325,6.85,ACK,BENIGN
2026-09-19T23:39:33,192.168.1.48,10.0.0.25,38958,8443,TCP,24,19944,4.42,PSH,BENIGN
2026-09-19T23:39:57,192.168.1.38,10.0.0.5,43876,8443,TCP,11,4015,1.16,FIN,BENIGN
2026-09-19T23:40:21,192.168.1.69,10.0.0.5,53306,21,UDP,30,6690,4.56,ACK,BENIGN
2026-09-19T23:40:45,185.220.101.5,10.0.0.25,48498,115,UDP,2,80,0.072,FIN,PORT_SCAN
2026-09-19T23:41:09,192.168.1.40,10.0.0.25,63923,22,TCP,7,2702,1.84,ACK,BENIGN
2026-09-19T23:41:33,192.168.1.54,10.0.0.10,36250,443,TCP,18,7362,4.27,ACK,BENIGN
2026-09-19T23:41:57,185.220.101.5,10.0.0.6,1113,443,TCP,1238,1484362,0.51,SYN,DDoS_FLOOD
2026-09-19T23:42:21,192.168.1.65,10.0.0.5,49583,80,TCP,49,35182,2.34,ACK,BENIGN
2026-09-19T23:42:45,192.168.1.45,10.0.0.5,61726,3306,TCP,47,23500,0.84,PSH,BENIGN
2026-09-19T23:43:09,192.168.1.16,10.0.0.6,55190,21,TCP,21,18165,6.42,ACK,BENIGN
2026-09-19T23:43:33,192.168.1.52,10.0.0.6,50717,80,TCP,23,12696,0.56,ACK,BENIGN
2026-09-19T23:43:57,192.168.1.21,10.0.0.5,53354,8443,UDP,6,2010,3.25,ACK,BENIGN
2026-09-19T23:44:21,192.168.1.14,10.0.0.25,40398,3306,TCP,40,39720,5.16,FIN,BENIGN
2026-09-19T23:44:45,192.168.1.54,10.0.0.6,50727,22,TCP,36,17640,0.62,FIN,BENIGN
